trade_id,strike,market,side,entry_time,exit_time,entry_prob,exit_prob,size,pnl,capital,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,in_cooldown,cooldown_reason
1,85000.0,BTC_may,long,2025-05-01 00:00:00+00:00,2025-05-01 03:00:00+00:00,0.32,0.405,382.9074335433236,32.54713185118251,10032.547131851183,convergence,10032.547131851183,10000.0,False,
2,90000.0,BTC_may,short,2025-05-01 02:00:00+00:00,2025-05-01 03:00:00+00:00,0.71,0.685,305.92507943431417,7.648126985857827,10040.19525883704,convergence,10040.19525883704,10032.547131851183,False,
3,105000.0,BTC_may,long,2025-05-01 04:00:00+00:00,2025-05-01 06:00:00+00:00,0.355,0.39,236.27307075611023,8.269557476463865,10048.464816313504,convergence,10048.464816313504,10040.19525883704,False,
4,100000.0,BTC_may,short,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,0.695,0.675,236.87414236854934,4.7374828473709645,10053.202299160876,convergence,10053.202299160876,10048.464816313504,False,
5,90000.0,BTC_may,short,2025-05-01 09:00:00+00:00,2025-05-02 13:00:00+00:00,0.675,0.555,356.1793195081769,42.74151834098122,10108.0419505757,convergence,10095.943817501857,10053.202299160876,False,
6,110000.0,BTC_may,long,2025-05-01 11:00:00+00:00,2025-05-01 13:00:00+00:00,0.25,0.255,223.41744000348547,1.1170872000174283,10054.319386360892,convergence,10097.060904701873,10095.943817501857,False,
7,100000.0,BTC_may,short,2025-05-01 13:00:00+00:00,2025-05-01 15:00:00+00:00,0.775,0.8,300.93346874352955,-7.523336718588245,10046.796049642304,convergence,10089.537567983285,10097.060904701873,False,
8,115000.0,BTC_may,long,2025-05-01 15:00:00+00:00,2025-05-01 16:00:00+00:00,0.145,0.175,274.3850805000218,8.231552415000653,10055.027602057304,convergence,10097.769120398285,10089.537567983285,False,Cooldown started after 5 consecutive losses
9,85000.0,BTC_may,short,2025-05-02 00:00:00+00:00,2025-05-02 01:00:00+00:00,0.33,0.31,229.67977706394558,4.593595541278916,10059.621197598583,convergence,10102.362715939564,10097.769120398285,True,Cooldown until 2025-06-02 08:00:00+00:00
10,110000.0,BTC_may,long,2025-05-02 03:00:00+00:00,2025-05-02 05:00:00+00:00,0.29,0.3,226.07884055112925,2.2607884055112946,10061.881986004093,convergence,10104.623504345074,10102.362715939564,False,
11,115000.0,BTC_may,long,2025-05-02 08:00:00+00:00,2025-05-02 09:00:00+00:00,0.165,0.18,227.89641537501413,3.4184462306252086,10065.300432234719,convergence,10108.0419505757,10104.623504345074,False,
12,100000.0,BTC_may,short,2025-05-02 13:00:00+00:00,2025-05-02 15:00:00+00:00,0.825,0.84,259.5048313244369,-3.892572469866557,10104.149378105833,convergence,10104.149378105833,10108.0419505757,False,
13,90000.0,BTC_may,short,2025-05-02 17:00:00+00:00,2025-05-02 18:00:00+00:00,0.525,0.52,226.70060627145318,1.133503031357267,10105.28288113719,convergence,10105.28288113719,10104.149378105833,False,
14,100000.0,BTC_may,short,2025-05-02 19:00:00+00:00,2025-05-02 20:00:00+00:00,0.825,0.795,238.44476933816694,7.153343080144988,10112.436224217334,convergence,10112.436224217334,10105.28288113719,False,
15,90000.0,BTC_may,short,2025-05-02 23:00:00+00:00,2025-05-03 01:00:00+00:00,0.56,0.56,302.91735758914547,-0.0,10112.436224217334,convergence,10112.436224217334,10112.436224217334,False,
16,90000.0,BTC_may,short,2025-05-03 12:00:00+00:00,2025-05-03 23:00:00+00:00,0.6,0.585,311.44743793788564,4.671711569068289,10117.107935786402,convergence,10117.107935786402,10112.436224217334,False,
17,110000.0,BTC_may,long,2025-05-03 19:00:00+00:00,2025-05-03 23:00:00+00:00,0.23,0.23,236.9790282693308,0.0,10117.107935786402,convergence,10117.107935786402,10117.107935786402,False,
18,100000.0,BTC_may,short,2025-05-03 23:00:00+00:00,2025-05-04 00:00:00+00:00,0.74,0.725,220.42901912305751,3.3064352868458657,10120.414371073248,convergence,10120.414371073248,10117.107935786402,False,
19,110000.0,BTC_may,long,2025-05-04 01:00:00+00:00,2025-05-04 08:00:00+00:00,0.22,0.22,241.94739427359053,0.0,10120.414371073248,convergence,10120.414371073248,10120.414371073248,False,
