trade_id,strike,entry_time,exit_time,trade_type,entry_poly_prob,exit_poly_prob,divergence_at_entry,divergence_at_exit,units,investment_amount,pnl,exit_reason,capital_after_trade,capital_at_trade_entry_snapshot,market,in_cooldown,cooldown_reason
2,90000.0,2025-05-01 00:00:00+00:00,2025-05-01 06:00:00+00:00,NO,0.725,0.665,0.0426171722301299,0.0124532214052375,504.03435989541646,138.60944897123954,21.01823280763881,convergence,10021.018232807639,10000.0,BTC_may,False,
1,85000.0,2025-05-01 00:00:00+00:00,2025-05-01 06:00:00+00:00,YES,0.32,0.375,-0.0706906031156905,0.0103611564831165,736.3604491217761,235.63534371896836,25.146709337508668,convergence,10046.164942145148,10021.018232807639,BTC_may,False,
3,100000.0,2025-05-01 01:00:00+00:00,2025-05-01 02:00:00+00:00,NO,0.695,0.645,0.0599398454335421,-0.0030419558670371,629.8287585316033,192.09777135213903,19.020828507654386,convergence,10065.185770652803,10046.164942145148,BTC_may,False,
4,105000.0,2025-05-01 02:00:00+00:00,2025-05-01 06:00:00+00:00,YES,0.355,0.39,-0.0454615734204218,-0.0091748666959778,411.22655508191235,145.98542705407888,5.20201592178617,convergence,10070.387786574589,10065.185770652803,BTC_may,False,
5,100000.0,2025-05-01 06:00:00+00:00,2025-05-01 07:00:00+00:00,NO,0.695,0.675,0.0435196935036417,0.0148957916532235,478.9728851743637,146.08672997818095,0.5268701736917478,convergence,10070.91465674828,10070.387786574589,BTC_may,False,
6,85000.0,2025-05-01 07:00:00+00:00,2025-05-01 13:00:00+00:00,NO,0.405,0.34,0.0468105034218839,-0.0101899143160394,264.1034089642667,157.14152833373868,7.223228235172684,convergence,10078.137884983453,10070.91465674828,BTC_may,False,
8,110000.0,2025-05-01 09:00:00+00:00,2025-05-01 16:00:00+00:00,YES,0.215,0.31,-0.0466342005349768,-0.0118257707358749,700.346855921143,150.57457402304573,55.502488331750556,convergence,10133.640373315204,10078.137884983453,BTC_may,False,
7,90000.0,2025-05-01 09:00:00+00:00,2025-05-02 15:00:00+00:00,NO,0.675,0.515,0.0654081954249907,0.0121512852999773,664.7524716600213,216.0445532895069,90.20691040426496,convergence,10223.84728371947,10133.640373315204,BTC_may,False,
9,105000.0,2025-05-01 10:00:00+00:00,2025-05-01 11:00:00+00:00,YES,0.415,0.46,-0.0566048800413436,-0.0123644174133613,433.3542848964775,179.84202823203816,8.125392841808946,convergence,10231.972676561278,10223.84728371947,BTC_may,False,
10,115000.0,2025-05-01 10:00:00+00:00,2025-05-01 17:00:00+00:00,YES,0.125,0.18,-0.0486674307825633,-0.0113781059078709,1212.9486160289132,151.61857700361415,55.613694044925666,convergence,10287.586370606203,10231.972676561278,BTC_may,False,
11,100000.0,2025-05-01 13:00:00+00:00,2025-05-01 15:00:00+00:00,NO,0.775,0.8,0.0552567965476548,0.0130924658926794,781.9842338021163,175.94645260547614,-29.519904826029887,convergence,10258.066465780174,10287.586370606203,BTC_may,False,Cooldown started after 5 consecutive losses
12,85000.0,2025-05-01 14:00:00+00:00,2025-05-01 17:00:00+00:00,NO,0.365,0.31,0.0557419378129683,0.0043548578092489,274.210937106935,174.12394506290372,4.181716790880728,convergence,10262.248182571055,10258.066465780174,BTC_may,True,Cooldown until 2025-06-02 02:00:00+00:00
13,85000.0,2025-05-02 00:00:00+00:00,2025-05-02 04:00:00+00:00,NO,0.33,0.3,0.0421703669638464,0.0020718172928027,208.74363919558348,139.85823826104092,-2.3170543950709828,convergence,10259.931128175984,10262.248182571055,BTC_may,False,
14,100000.0,2025-05-02 13:00:00+00:00,2025-05-02 20:00:00+00:00,NO,0.825,0.795,0.0473965031791175,0.0068785088925484,898.0236517539876,157.15413905694786,16.703239922624107,convergence,10276.634368098608,10259.931128175984,BTC_may,False,
16,115000.0,2025-05-02 14:00:00+00:00,2025-05-04 00:00:00+00:00,YES,0.17,0.115,-0.0462460524566609,-0.0248626009149586,871.7749386903948,148.20173957736714,-55.40129735377461,stop_loss,10221.233070744835,10276.634368098608,BTC_may,False,
